text,label,scam_category,caller_type,audio_duration,urgency_level,contains_blackmail,language_style
"Police headquarters se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,bank_kyc,bank_scammer,129,medium,False,hinglish
"Hello ji Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,bank_kyc,bank_scammer,131,medium,False,hinglish
Hello ma'am National Cyber Cell se bol raha hoon. Verification ke liye cooperate kijiye.,1,police_digital_arrest,police_impersonator,96,high,False,hinglish
Hello ma'am Aapke naam par ek criminal complaint register hui hai.,1,police_digital_arrest,police_impersonator,195,medium,False,hinglish
"Dhyan se suniye Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,delivery_agent,72,low,False,hinglish
"Aap sun rahe hain na? Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,friend,25,low,False,hinglish
"Namaste sir Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,doctor_clinic,15,low,False,hinglish
"Law enforcement se bol raha hoon. Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,bank_kyc,bank_scammer,150,medium,False,hinglish
"Cyber Crime Department se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,amazon,other_scammer,82,medium,False,hinglish
Cyber Crime Department se bol raha hoon. Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,police_impersonator,177,high,True,hinglish
"Madam ek minute Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,amazon,other_scammer,71,medium,False,hinglish
Inspector Rajesh Kumar bol raha hoon. Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,aadhaar,other_scammer,102,medium,False,hinglish
"Aap sun rahe hain na? Doctor appointment kal 9 baje hai, fasting rehna.",0,none,doctor_clinic,23,low,False,hinglish
"Madam ek minute School fees ki last date kal hai, payment kar dena.",0,none,friend,88,low,False,hinglish
"Ji namaskar Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,office_colleague,67,low,False,hinglish
Hello sir Aapka number telecom fraud case mein identify hua hai.,1,police_digital_arrest,police_impersonator,104,high,False,hinglish
"Aap sun rahe hain na? Doctor appointment kal 9 baje hai, fasting rehna.",0,none,office_colleague,69,low,False,hinglish
Madam ek minute Cab 3 minute mein pahunch raha hai.,0,none,doctor_clinic,83,low,False,hinglish
Hello ji Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,police_impersonator,242,high,True,hinglish
"Dhyan se suniye School fees ki last date kal hai, payment kar dena.",0,none,friend,49,low,False,hinglish
"Hello ma'am Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,family,69,low,False,hinglish
Sir ek minute suniye Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,bank_kyc,bank_scammer,66,medium,False,hinglish
Aap sun rahe hain na? Cab 3 minute mein pahunch raha hai.,0,none,family,48,low,False,hinglish
Hello ji Project ka review meeting kal 4 baje hai kya?,0,none,doctor_clinic,95,low,False,hinglish
"Hello ma'am Beta ghar aa gaya hoon, darwaza khol do.",0,none,office_colleague,62,low,False,hinglish
Hello ji Aapke naam par registered SIM ka misuse report hua hai.,1,police_digital_arrest,police_impersonator,248,high,False,hinglish
Hello ma'am Investigation ke liye aapki identity verify karni hogi.,1,police_digital_arrest,police_impersonator,149,medium,False,hinglish
Hello sir Aapka order deliver ho chuka hai. Feedback de dena.,0,none,friend,78,low,False,hinglish
"Sir ek minute suniye Doctor appointment kal 9 baje hai, fasting rehna.",0,none,family,65,low,False,hinglish
Namaste sir National Cyber Cell se bol raha hoon. Verification ke liye cooperate kijiye.,1,police_digital_arrest,police_impersonator,254,medium,False,hinglish
Aap sun rahe hain na? Aapke naam par money laundering case register hua hai.,1,police_digital_arrest,police_impersonator,145,medium,False,hinglish
Law enforcement se bol raha hoon. Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,aadhaar,other_scammer,55,medium,False,hinglish
"Dhyan se suniye Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,family,59,low,False,hinglish
Hello ji Aapka order deliver ho chuka hai. Feedback de dena.,0,none,delivery_agent,72,low,False,hinglish
Namaste ma'am Project ka review meeting kal 4 baje hai kya?,0,none,office_colleague,83,low,False,hinglish
"Ji namaskar Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,doctor_clinic,46,low,False,hinglish
"Special Investigation Team se bol raha hoon. Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,bank_kyc,bank_scammer,135,medium,False,hinglish
Hello sir Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,police_impersonator,96,high,True,hinglish
Delhi Police se bol raha hoon. Aapke khilaaf legal action initiate kiya gaya hai.,1,police_digital_arrest,police_impersonator,220,high,False,hinglish
Cyber Crime Department se bol raha hoon. Aapke naam par money laundering case register hua hai.,1,police_digital_arrest,police_impersonator,130,high,False,hinglish
"Sir ek minute suniye Doctor appointment kal 9 baje hai, fasting rehna.",0,none,doctor_clinic,66,low,False,hinglish
"Aap sun rahe hain na? School fees ki last date kal hai, payment kar dena.",0,none,delivery_agent,68,low,False,hinglish
"Madam ek minute Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,family,35,low,False,hinglish
Namaste ma'am Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,police_impersonator,244,high,True,hinglish
Madam ek minute Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,police_impersonator,255,high,True,hinglish
"Aap sun rahe hain na? School fees ki last date kal hai, payment kar dena.",0,none,office_colleague,18,low,False,hinglish
"Ji haan suniye Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,family,47,low,False,hinglish
"Namaste sir Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,amazon,other_scammer,103,medium,False,hinglish
"Aap sun rahe hain na? Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,friend,74,low,False,hinglish
Namaste sir Aapka bank account investigation ke dauran freeze kiya ja sakta hai.,1,police_digital_arrest,police_impersonator,258,high,False,hinglish
Namaste sir Aapka order deliver ho chuka hai. Feedback de dena.,0,none,office_colleague,81,low,False,hinglish
"Madam ek minute Doctor appointment kal 9 baje hai, fasting rehna.",0,none,delivery_agent,90,low,False,hinglish
National Cyber Cell se bol raha hoon. Aapka KYC pending hai. Account 2 ghante mein block ho jayega. OTP share kijiye.,1,amazon,other_scammer,117,medium,False,hinglish
"Namaste sir Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,friend,82,low,False,hinglish
Dhyan se suniye Aapka Aadhaar deactivate hone wala hai. Turant update kijiye.,1,bank_kyc,bank_scammer,106,medium,False,hinglish
"Ji namaskar Beta ghar aa gaya hoon, darwaza khol do.",0,none,office_colleague,66,low,False,hinglish
"Madam ek minute Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,office_colleague,72,low,False,hinglish
"Namaste sir Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,office_colleague,61,low,False,hinglish
"Ji haan suniye Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,bank_kyc,bank_scammer,108,medium,False,hinglish
"Madam ek minute School fees ki last date kal hai, payment kar dena.",0,none,friend,63,low,False,hinglish
Ji haan suniye Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,police_impersonator,182,high,True,hinglish
Delhi Police se bol raha hoon. Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,police_impersonator,228,high,True,hinglish
"Cyber Crime Department se bol raha hoon. Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,bank_kyc,bank_scammer,147,medium,False,hinglish
Hello sir Aapka bank account investigation ke dauran freeze kiya ja sakta hai.,1,police_digital_arrest,police_impersonator,166,high,False,hinglish
"Madam ek minute Beta ghar aa gaya hoon, darwaza khol do.",0,none,office_colleague,73,low,False,hinglish
"Ji haan suniye Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,delivery_agent,28,low,False,hinglish
CBI se bol raha hoon. Investigation ke liye aapki identity verify karni hogi.,1,police_digital_arrest,police_impersonator,127,high,False,hinglish
"Ji haan suniye Beta ghar aa gaya hoon, darwaza khol do.",0,none,friend,60,low,False,hinglish
Hello sir Project ka review meeting kal 4 baje hai kya?,0,none,friend,70,low,False,hinglish
"Ji haan suniye Doctor appointment kal 9 baje hai, fasting rehna.",0,none,delivery_agent,80,low,False,hinglish
"Sir ek minute suniye Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,friend,23,low,False,hinglish
Hello ma'am Aapke naam par registered SIM ka misuse report hua hai.,1,police_digital_arrest,police_impersonator,114,medium,False,hinglish
Dhyan se suniye Police verification complete karna zaroori hai.,1,police_digital_arrest,police_impersonator,96,medium,False,hinglish
Dhyan se suniye Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,police_impersonator,234,high,True,hinglish
Hello sir Aapka order deliver ho chuka hai. Feedback de dena.,0,none,office_colleague,64,low,False,hinglish
Ji haan suniye Project ka review meeting kal 4 baje hai kya?,0,none,delivery_agent,20,low,False,hinglish
"Namaste sir Sir kal subah 10 baje meeting hai, agenda mail kar diya.",0,none,office_colleague,55,low,False,hinglish
"Madam ek minute Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,office_colleague,28,low,False,hinglish
"Sir ek minute suniye Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,family,82,low,False,hinglish
"Namaste sir Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,delivery_agent,16,low,False,hinglish
"Hello sir Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,office_colleague,66,low,False,hinglish
Madam ek minute Aapka order deliver ho chuka hai. Feedback de dena.,0,none,office_colleague,22,low,False,hinglish
Delhi Police se bol raha hoon. Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,police_impersonator,98,high,True,hinglish
Hello ma'am Crime Branch se bol raha hoon. Aapke account se suspicious transactions hui hain.,1,police_digital_arrest,police_impersonator,247,high,False,hinglish
Madam ek minute Aapke naam par registered account illegal activities mein use hua hai.,1,police_digital_arrest,police_impersonator,138,high,False,hinglish
Crime Branch se bol raha hoon. Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,police_impersonator,103,high,True,hinglish
ACP Sharma bol raha hoon. Ek gang aapke number ka misuse karke gande videos bana raha hai. Turant verify karna hoga.,1,police_blackmail,police_impersonator,128,high,True,hinglish
"Sir ek minute suniye Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,family,52,low,False,hinglish
Dhyan se suniye Cab 3 minute mein pahunch raha hai.,0,none,family,40,low,False,hinglish
Dhyan se suniye Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,police_impersonator,158,high,True,hinglish
Namaste sir Cab 3 minute mein pahunch raha hai.,0,none,friend,25,low,False,hinglish
"Aap sun rahe hain na? School fees ki last date kal hai, payment kar dena.",0,none,friend,40,low,False,hinglish
"Aap sun rahe hain na? Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,family,27,low,False,hinglish
Crime Branch se bol raha hoon. Aapko investigation officer se turant baat karni hogi.,1,police_digital_arrest,police_impersonator,116,medium,False,hinglish
Ji namaskar Police verification complete karna zaroori hai.,1,police_digital_arrest,police_impersonator,159,medium,False,hinglish
"Sir ek minute suniye Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,aadhaar,other_scammer,62,medium,False,hinglish
Ji haan suniye Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,police_impersonator,197,high,True,hinglish
Dhyan se suniye Crime Branch se bol raha hoon. Aapke account se suspicious transactions hui hain.,1,police_digital_arrest,police_impersonator,193,medium,False,hinglish
Namaste sir Cab 3 minute mein pahunch raha hai.,0,none,friend,23,low,False,hinglish
Hello ma'am Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,police_impersonator,248,high,True,hinglish
Dhyan se suniye Aapka order deliver ho chuka hai. Feedback de dena.,0,none,family,90,low,False,hinglish
"Sir ek minute suniye Papa train mein baith gaya hoon, safely pahunch jaunga.",0,none,family,93,low,False,hinglish
"Madam ek minute Bhai aaj shaam ko milte hain, coffee pe baat karte hain.",0,none,friend,24,low,False,hinglish
Ji namaskar Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,police_impersonator,98,high,True,hinglish
Ji haan suniye Aapke Aadhaar se linked account par complaint mili hai.,1,police_digital_arrest,police_impersonator,114,medium,False,hinglish
"Hello ji Mummy main office pahunch gaya, aaj thoda late ho jaunga.",0,none,delivery_agent,40,low,False,hinglish
"Inspector Rajesh Kumar bol raha hoon. Amazon se bol raha hoon. Aapka parcel hold hai, clearance charge ₹499 dena hoga.",1,bank_kyc,bank_scammer,168,medium,False,hinglish
"Dhyan se suniye School fees ki last date kal hai, payment kar dena.",0,none,family,57,low,False,hinglish
Hello ji Cyber investigation team ko aapke number se suspicious activity mili hai.,1,police_digital_arrest,police_impersonator,102,high,False,hinglish
CBI se bol raha hoon. Aapke Aadhaar se linked account par complaint mili hai.,1,police_digital_arrest,police_impersonator,252,high,False,hinglish
Namaste sir Aapki morphed photos viral ho rahi hain. Cyber cell ne case register kar liya hai.,1,police_blackmail,police_impersonator,196,high,True,hinglish
Namaste ma'am Aapke number se pornographic material WhatsApp groups mein bheja ja raha hai. FIR ho chuki hai.,1,police_blackmail,police_impersonator,144,high,True,hinglish
Ji haan suniye Aapka order deliver ho chuka hai. Feedback de dena.,0,none,office_colleague,47,low,False,hinglish
Namaste ma'am Project ka review meeting kal 4 baje hai kya?,0,none,office_colleague,31,low,False,hinglish
Namaste ma'am Project ka review meeting kal 4 baje hai kya?,0,none,friend,58,low,False,hinglish
Hello ma'am Project ka review meeting kal 4 baje hai kya?,0,none,delivery_agent,33,low,False,hinglish
Crime Branch se bol raha hoon. Aapke naam par ek criminal complaint register hui hai.,1,police_digital_arrest,police_impersonator,196,medium,False,hinglish
Madam ek minute Aapke phone se illegal obscene content circulate ho raha hai. Digital arrest ho sakta hai.,1,police_blackmail,police_impersonator,227,high,True,hinglish
Namaste sir Congratulations! Aapne ₹40 lakh ka lottery jeeta hai. Processing fee dena hoga.,1,lottery,other_scammer,82,medium,False,hinglish
